Yoruba/yo_ng_female/yof_02121_01525575070.wav|Bọ̀dá mi yóò mú mi lọ sí ìlú òyìnbó nígbà tó bá ń padà lọ.
Yoruba/yo_ng_female/yof_01208_01686148829.wav|Fi sí àarín ọkọ̀ yẹn.
Yoruba/yo_ng_female/yof_03397_02027479857.wav|Yẹtí mẹ́ta ni wọ́n ṣẹ̀ṣẹ̀ rà fuń-un.
Yoruba/yo_ng_female/yof_02121_01194119411.wav|Mo rí nǹkan tó jọ bẹ́ẹ̀.
Yoruba/yo_ng_female/yof_02436_00255535432.wav|Ó ṣe pàtàkì láti mọ̀ pé gbogbo ohun tí Ifá sọ yìí ni wọn yó kọ sílẹ̀.
Yoruba/yo_ng_female/yof_01208_02088685648.wav|Àwọn ọ̀rẹ́ Adéṣẹwà ń jowú rẹ̀ nítorí ẹni tó ń fẹ́ nísìyí ní owó púpọ̀.
Yoruba/yo_ng_female/yof_03034_00961577784.wav|Ilé olókè mẹ́rin ni wọ́n kọ́.
Yoruba/yo_ng_female/yof_02121_01404748562.wav|Ṣé o ti gbọ́ nípa owó tí wọ́n ní ka fi ránsẹ́?
Yoruba/yo_ng_female/yof_07049_00801845713.wav|Ohun ọmọ náà dùn.
Yoruba/yo_ng_female/yof_00610_01355408107.wav|Láti ojú fèrèsé ni mo ti ń rí gbogbo ohun tí wọ́n ń ṣe.
Yoruba/yo_ng_female/yof_00295_00635387478.wav|Ọlọ́run má jẹ́ a rí ìjà omi.
Yoruba/yo_ng_female/yof_02121_00914096642.wav|Ọjọ́ ọdún ni a bí Abíọ́dún.
Yoruba/yo_ng_female/yof_09697_00498508152.wav|Atọ́batẹ́lẹ̀ ra ọ̀gẹ̀dẹ̀ wá.
Yoruba/yo_ng_female/yof_04310_02045852950.wav|Bàbá mi ní ọ̀rọ̀ kán wà tí òun fẹ́ bá mi sọ.
Yoruba/yo_ng_female/yof_02436_01238637818.wav|Ta ló lágbára jù nínú iwin àti egbére.
Yoruba/yo_ng_female/yof_00610_01503756926.wav|Ètò ẹ̀kọ́ alákọbẹ̀rẹ̀ ṣe pàtàkì.
Yoruba/yo_ng_female/yof_07508_01766218068.wav|Ẹ ò ká aṣọ wọ’lé kí òjò tó bẹ̀rẹ̀.
Yoruba/yo_ng_female/yof_07505_00062924003.wav|Àwọn bàbá bàba mi ló tẹ ìlé yi dó.
Yoruba/yo_ng_female/yof_05223_02044544241.wav|Ilé rere ni wọ́n ti wá.
Yoruba/yo_ng_female/yof_02121_00215059350.wav|Oyín ta á, ó sì sá lọ.
Yoruba/yo_ng_female/yof_07505_00348278570.wav|Kò fẹ́ kí á ṣeré ìfẹ́.
Yoruba/yo_ng_female/yof_08784_00327138730.wav|Kò ní mú ọgbọ́n wá tí a ò bá dá owó tó kù padà.
Yoruba/yo_ng_female/yof_06136_01392507828.wav|Wákàtí kan ni mo fún ẹ láti dé ibí.
Yoruba/yo_ng_female/yof_03397_01034461155.wav|Ẹ̀sìn òkèrè ni ẹ̀sin Krìstẹ́nì.
Yoruba/yo_ng_female/yof_01208_01944365489.wav|Ọ̀rẹ́ mi àtàtà, kí lo fẹ́ kí n fún ẹ jẹ.
Yoruba/yo_ng_female/yof_02436_01458271441.wav|Ara ò ní ni wá o.
Yoruba/yo_ng_female/yof_03034_01446696064.wav|Ìdọ̀tí ti pọ̀ jù l’Ékòó.
Yoruba/yo_ng_female/yof_00610_02042447831.wav|Alágídí èyàn ni Odùújókòó.
Yoruba/yo_ng_female/yof_07049_00313558137.wav|Wá bá mi re èékán mi.
Yoruba/yo_ng_female/yof_05223_01159658335.wav|Onímọ̀ ìṣègùn ni ọmọ mí sọ pé òun fẹ́ fẹ́.
Yoruba/yo_ng_female/yof_02484_01739384373.wav|Ọpọlọ ọmọ yẹn dà bíi ti Dámilọ́lá.
Yoruba/yo_ng_female/yof_07049_02051094706.wav|Ẹni rere ni alábàágbé mi ti mo sọ fún ẹ nípa ẹ̀.
Yoruba/yo_ng_female/yof_02121_00227440284.wav|Mo ti fi àtẹ̀jíṣẹ́ ránṣẹ́ sí alága lórí ọ̀rọ̀ owó orí tí a fẹ́ san.
Yoruba/yo_ng_female/yof_09334_00069505935.wav|Ǹjẹ́ o ti dé olú ìlú orílẹ̀-èdè rẹ rí?
Yoruba/yo_ng_female/yof_07508_00190659622.wav|Bí bàbá bá ń rìnrìn àjò, kí wọ́n má gbé àtùpà dání.
Yoruba/yo_ng_female/yof_00295_00069502356.wav|Ẹ rora sáré l’ójú ọ̀nà.
Yoruba/yo_ng_female/yof_03034_00459752949.wav|Bọ̀dá Táyé ti lọ sí Mecca ní ọdún tó kọjá.
Yoruba/yo_ng_female/yof_08784_00256254723.wav|Ẹsẹ̀ ń ro ó púpọ̀.
Yoruba/yo_ng_female/yof_02121_01026302017.wav|Oríṣi bàtà méje ni màmá mi ńi.
Yoruba/yo_ng_female/yof_03034_00992189887.wav|Aláǹgbá sáwo inú ògiri lọ.
Yoruba/yo_ng_female/yof_09697_01145041809.wav|Ọlọ́run má jẹ ká r’ógun àìsàn.
Yoruba/yo_ng_female/yof_00295_01840727886.wav|Mo ṣàkíyèsí  wípé ọmọ náà ní ìgbéraga.
Yoruba/yo_ng_female/yof_06136_01738843337.wav|Olámìdé ti gbé àtẹ wàhálà rẹ̀ dé.
Yoruba/yo_ng_female/yof_03034_01556118428.wav|Wọ́n ń fá irun ara òkú náà.
Yoruba/yo_ng_female/yof_08421_01334384825.wav|Ijọ́ ìgbéyàwó mi, ẹ ó ríran wò.
Yoruba/yo_ng_female/yof_08421_01304470463.wav|Àwọn ọlọ́jà ò tíì dé.
Yoruba/yo_ng_female/yof_05223_01368956376.wav|Akínwùnmí fẹ́ kọ́ bí wọ́n ṣe ń ka ewì.
Yoruba/yo_ng_female/yof_08421_01717037074.wav|Òru ni àwọn àjẹ́ máa ń ṣe ìpàdé.
Yoruba/yo_ng_female/yof_00610_01174380407.wav|Ìmọ̀ràn náà dára, a ó múu lò.
Yoruba/yo_ng_female/yof_00295_01510746009.wav|Ibà ló ń ṣe é látàárọ̀.
Yoruba/yo_ng_female/yof_05223_01388550871.wav|Orí páànù ni wón sá ẹran oníyọ̀ sí.
Yoruba/yo_ng_female/yof_03349_01041962042.wav|Aṣọ tí ìyàwó rẹ wọ̀ gbayì, ó gbẹ̀yẹ.
Yoruba/yo_ng_female/yof_06136_00634072030.wav|Àkàrà àti Ògì òyìnbó ni ìyàwó mi sè l’ówurọ̀ àná.
Yoruba/yo_ng_female/yof_04310_00813235591.wav|Màmá àgbà sọ fún Lájídé pé kó lọ gba àródan wá.
Yoruba/yo_ng_female/yof_03034_00249866285.wav|Ó ti jí ẹran jẹ nínú ìṣasùn.
Yoruba/yo_ng_female/yof_05223_01594866710.wav|Iṣẹ́ àmúrelé tí ọ̀jọ̀gbọ́n Ajíbóyè fún wa le gidi gan o.
Yoruba/yo_ng_female/yof_03349_00713908097.wav|Ọmọ ló kù ta ǹ tọ́rọ́ fún wọn.
Yoruba/yo_ng_female/yof_02121_02033924178.wav|Ẹyin mẹ́fa ni kí wọ́n dín fún gbogbo yín.
Yoruba/yo_ng_female/yof_06136_00016098074.wav|ọkọ̀ àlùbọ́sà ni mo rà.
Yoruba/yo_ng_female/yof_03349_01417324168.wav|Mo máa lọ sí Àbújá ní oṣù kẹ̀sàán.
Yoruba/yo_ng_female/yof_08421_00139493817.wav|Ẹ̀gún gún ọmọ náà lẹ́sẹ̀.
Yoruba/yo_ng_female/yof_04310_01328630448.wav|Wọ́n sá eré àsápájúdé.
Yoruba/yo_ng_female/yof_08421_01661644540.wav|Ẹyẹ abàmì ni ẹyẹ igún.
Yoruba/yo_ng_female/yof_07508_01764551702.wav|Baba ńlá ìyà ni won ìbá jẹ tí m bá rí wọn mú.
Yoruba/yo_ng_female/yof_08784_00479110965.wav|Báǹkì wo lò ń lò ná?
Yoruba/yo_ng_female/yof_08421_00650421505.wav|Ta ló fi omi tí mo pọn wẹ̀.
Yoruba/yo_ng_female/yof_05223_01772150238.wav|Ǹjẹ́ ó dára kí a pa iṣẹ́ jẹ bí?
Yoruba/yo_ng_female/yof_07049_01719560442.wav|Oò kígbe l’óhùn rárá.
Yoruba/yo_ng_female/yof_06136_00206021326.wav|Iṣẹ́ tó dára ni iṣẹ́ ìmọ̀ ẹ̀dá èdè.
Yoruba/yo_ng_female/yof_03397_00461398457.wav|Inú mí dùn lóríi bí àwọn elére ìdárayá náà ṣe fakọ́yọ lórí pápá ìṣeré.
Yoruba/yo_ng_female/yof_07505_00373776736.wav|O jọ ẹni tí yóò ní ẹ̀mí gígùn.
Yoruba/yo_ng_female/yof_09697_00116176110.wav|Iṣẹ́ alágbẹ̀dẹ ni bàbá mi yàn láàyò.
Yoruba/yo_ng_female/yof_03349_01469603012.wav|Ọmọ náà dọ̀tí bí ẹlẹ́dẹ̀ igàn.
Yoruba/yo_ng_female/yof_07508_02036500710.wav|Ilé-ifẹ̀ wà ní ìpínlẹ̀ Ọ̀ṣun.
Yoruba/yo_ng_female/yof_09334_01757345148.wav|Àìsàn èjè  ríru ló ṣekú pa olóyè.
Yoruba/yo_ng_female/yof_07049_00279339129.wav|Gbogbo ara ni mo fi ń kí ẹ.
Yoruba/yo_ng_female/yof_09334_01138564937.wav|Gbogbo àwọn ọ̀dọ́ ló fẹ́ sá kúrò l’órílẹ̀-èdè yìí.
Yoruba/yo_ng_female/yof_07505_01938142382.wav|A ò ní gbà, ó ti hàn pé ẹ ti pàdé ọrẹ́ yín lọ́nà.
Yoruba/yo_ng_female/yof_09697_01599872597.wav|Bí àwọn dókítà mìíràn ṣe máa ń bá’ni sọ̀rọ̀ kò daá rárá.
Yoruba/yo_ng_female/yof_07049_01352344402.wav|Mo ya ìwé náà sí méjì nítorí inú bí mi gidigidi.
Yoruba/yo_ng_female/yof_06136_00605241039.wav|Orí òkè náà ga gidi gan.
Yoruba/yo_ng_female/yof_08421_00320059067.wav|Ilé ìjọsìn wa ni tósìn ti kọ́ dúrúu titẹ̀.
Yoruba/yo_ng_female/yof_00610_00719829330.wav|Nígbà wo lò ń padà lọ sí ìlú yín ná?
Yoruba/yo_ng_female/yof_09334_00442906698.wav|Àwámárììdí ni Olódùmarè.
Yoruba/yo_ng_female/yof_03034_00385355112.wav|Ìdí Àràbà ni Ìyálọ́jà ń gbé.
Yoruba/yo_ng_female/yof_02121_00560325872.wav|Inú balùwẹ̀ yìí ṣe ń rùn báyi?
Yoruba/yo_ng_female/yof_07508_01708018951.wav|Gbogbo ara ló ń wọ́ mi.
Yoruba/yo_ng_female/yof_03034_00758919241.wav|Mo fẹ́ran ilé ìtura náà.
Yoruba/yo_ng_female/yof_07049_00975173110.wav|Àwọn mìíràn gbàgbó pé bí èyàn ṣe ń d’àgbà síi ló ṣe jẹ́ kó l’óye síi.
Yoruba/yo_ng_female/yof_07505_00496759467.wav|Iṣẹ́ ṣí pọ̀ nílẹ̀ táa fẹ́ ṣe.
Yoruba/yo_ng_female/yof_00295_00434743286.wav|Abẹ́ àtíbàbà ni ìpàdé náà yó ti wáyé.
Yoruba/yo_ng_female/yof_07505_02074988661.wav|Ọlámide a máa fi gbogbo ọ̀rọ̀ ṣàwàdà, àwàdà sì máa ń kóbáa nígbà mìíràn.
Yoruba/yo_ng_female/yof_03034_00893415284.wav|Ẹran ọ̀sìn ni àgùntàn, ewúrẹ́, òbúkọ, ẹlẹ́dẹ̀ àti màálù.
Yoruba/yo_ng_female/yof_07508_00288539493.wav|Ọbaléndé ni mo gbà lọ sí Àjáh.
Yoruba/yo_ng_female/yof_06136_01064555289.wav|Òkuta tó bàá lórí ló mú kí ẹyín mẹ́ẹ̀ẹ́dógún fò yọ lẹ́nu rẹ̀.
Yoruba/yo_ng_female/yof_03397_01499237739.wav|Ọlọ́run, ṣàánú fún wa lórí ọ̀rọ̀ tó wà nílẹ̀ yìí.
Yoruba/yo_ng_female/yof_02436_00656157829.wav|Kan ilẹ̀kùn pẹ̀lú sùúrù.
Yoruba/yo_ng_female/yof_00610_00938306018.wav|Gbé kọ́ọ́pù tí ó wà ní abẹ́ ibùsùn ẹ̀gbọ́n rẹ wá.
Yoruba/yo_ng_female/yof_08421_01035332534.wav|Ìyàwó ilé tí ò mọ oúnjẹ sè, kí ni ka ti gbọ́?
Yoruba/yo_ng_female/yof_04310_01178816266.wav|Ṣé o ti rí ilé kòkó ní Ìbàdàn rí?
Yoruba/yo_ng_female/yof_08784_01606463174.wav|Nígbà tí ogún wọ ìlú, abẹ́ àpáta ni èmi àti àwọn mòlẹ́bí mi fara ṣoko sí.
Yoruba/yo_ng_female/yof_03397_01070230204.wav|Ká má baà  jìyà la ṣe bí Májìyàgbé.
Yoruba/yo_ng_female/yof_02484_01440813087.wav|Ibi tí mo fẹ́ yà sí pọ̀ gan.
Yoruba/yo_ng_female/yof_08784_00012858083.wav|Ìbẹ́pẹ náà dùn púpọ̀.
Yoruba/yo_ng_female/yof_00610_01201524433.wav|Orógbó náà gbó keke.
Yoruba/yo_ng_female/yof_05223_00707107553.wav|Wọ́n ni ilé àwọn Jẹ̀lílì l’àwọn ń lò.
Yoruba/yo_ng_female/yof_06136_01773820677.wav|Níjọ́ tí Herbert rí Monisọ́lá, kò lè gbójú kúrò lára rẹ̀; Ó fẹ́ẹ̀ lè ma játọ́ lẹ́nu.
Yoruba/yo_ng_female/yof_03034_02130000328.wav|Túndé jẹ mí ní ẹgbẹ̀rún mẹ́wàá náírà.
Yoruba/yo_ng_female/yof_01208_01219855554.wav|Kò sí bí igimú alágbàro ṣe gùn tó ẹni tó gbéṣẹ́ fún lọ̀gá.
Yoruba/yo_ng_female/yof_00610_00613091883.wav|Kí Ajíjọlá wọlé kí á jọ ṣeré.
Yoruba/yo_ng_female/yof_05223_01782832065.wav|Mo fẹ́ kúrò ní gbogbo sàkání tí wọ́n ti mọ̀ mí rí.
Yoruba/yo_ng_female/yof_02484_00426624340.wav|Ìṣoore-olúwa ni orúkọ tí wọ́n fún ilé náà.
Yoruba/yo_ng_female/yof_00295_01192786224.wav|Ẹ jẹ́ ká ṣeré nínú òjò.
Yoruba/yo_ng_female/yof_07508_00024816106.wav|Ọgbà àjàrà ni ó yí ilé náà ká.
Yoruba/yo_ng_female/yof_07049_01950766461.wav|Ẹ kú àṣekù ọdún.
Yoruba/yo_ng_female/yof_02121_01321903994.wav|Ikú a sọ gbogbo ilé d’ahoro.
Yoruba/yo_ng_female/yof_07508_00761386400.wav|[snap] Lọ já ewé efinrin wá.
Yoruba/yo_ng_female/yof_09334_01528222027.wav|Yàrá àwọn Similólúwa tóbi gan.
Yoruba/yo_ng_female/yof_00610_01962497552.wav|Ẹ̀rọ ìlọṣọ àwọn Bàba Péjú ti jó aṣọ Ìya Wálé.
Yoruba/yo_ng_female/yof_00610_00227986202.wav|Àníyàn gidi ni ó fi kọ ìwé náà.
Yoruba/yo_ng_female/yof_02484_01006650717.wav|Mo ti rí ìdí tí kò fi yẹ kí ó jẹ́ ọ̀rẹ́ mi ni.
Yoruba/yo_ng_female/yof_02121_00713271015.wav|Láti mú ọjọ́ ni wàhálà.
Yoruba/yo_ng_female/yof_09697_01891290845.wav|Ọ̀fẹ́ ni mo gba àwọn ike náà.
Yoruba/yo_ng_female/yof_02436_00043994347.wav|Ààrẹ orílè-èdè Nàìjíríà ni Mohammadu Buhari.
Yoruba/yo_ng_female/yof_01208_01761474897.wav|Làpálàpá wà l’órí ẹ.
Yoruba/yo_ng_female/yof_03397_00938589490.wav|Ìjẹta ni òjó rọ̀ kẹ́yìn.
Yoruba/yo_ng_female/yof_02121_00479050694.wav|Màlú mẹ́ta la pa fún ọdún.
Yoruba/yo_ng_female/yof_05223_00672430975.wav|Kádírì ń jẹun bíi wọ̀bìà.
Yoruba/yo_ng_female/yof_01208_01727127192.wav|Èló ni wọ́n ń ta ìwé náà?
Yoruba/yo_ng_female/yof_03034_00839073614.wav|Ẹ̀kọ́ dára púpọ̀, òun sì jẹ́ ìkan lára oun tí a nílò láti di ẹni gíga l’áwùjọ.
Yoruba/yo_ng_female/yof_03349_00163875259.wav|Ọwọ́ méjì ni wọ́n kó sí inú ẹ̀.
Yoruba/yo_ng_female/yof_00295_02141381381.wav|Ẹ gbé iléelẹ̀ yín wá fún àwọn agbálẹ̀.
Yoruba/yo_ng_female/yof_02121_00451716211.wav|Àrá ló ya ògiri yí lulẹ̀.
Yoruba/yo_ng_female/yof_07049_01261727959.wav|Omi adágún kan wà ní ẹ̀yìn ilé-ìwé mi.
Yoruba/yo_ng_female/yof_09334_01531532599.wav|Àárẹ̀ náà ti wọ inú ara rẹ̀ tán.
Yoruba/yo_ng_female/yof_00295_01899318031.wav|Èbìtì ò ní pa eèrà láíláí.
Yoruba/yo_ng_female/yof_07508_00461007987.wav|Ayé ń sáré tètè bí ọkọ̀ akérò.
Yoruba/yo_ng_female/yof_07505_00742649507.wav|Ìgbàgbọ́ mi dúró lórí olúwa.
Yoruba/yo_ng_female/yof_07508_00250364944.wav|Kiní kan ti fẹ́ sí mi lójú.
Yoruba/yo_ng_female/yof_03034_01916752308.wav|A ó pàdé nílé ẹjọ́ tàbí àgọ́ ọlọ́pàá.
Yoruba/yo_ng_female/yof_08421_01662489750.wav|Wọ́n ti fi jọba Ìlú Alábà.
Yoruba/yo_ng_female/yof_06136_01885345989.wav|Pàtàkì ni àdúrà nínú ohunkóhun.
Yoruba/yo_ng_female/yof_09334_02080600732.wav|Àgbọ̀nrín mẹ́ta ń sọdá.
Yoruba/yo_ng_female/yof_03034_01019745955.wav|Yànmúyańmú ń kùn sí mi létí.
Yoruba/yo_ng_female/yof_02436_00111533593.wav|Moyọ̀ àti Bíbí ń bínú sí ara wọn.
Yoruba/yo_ng_female/yof_02121_00453631041.wav|Wọ́n rí ọmọ tuntun kan lórí ààtàn.
Yoruba/yo_ng_female/yof_07505_00307512205.wav|Àwọn ìwé náà kò dára rárá.
Yoruba/yo_ng_female/yof_07508_01891187502.wav|Mò ń lọ sí ilé Ìya Ṣọlá.
Yoruba/yo_ng_female/yof_08784_02114367389.wav|A ti parí ìjà wa lánàá.
Yoruba/yo_ng_female/yof_07508_01698067682.wav|Ìgà ni wọ́n ń pe Àfín ní Èkó.
Yoruba/yo_ng_female/yof_08421_01254877202.wav|Agége ni ilé àwọn Ọlámilékan wà.
Yoruba/yo_ng_female/yof_03034_01044506045.wav|Kò sí oun tó ń bọ̀ lókè tí ilẹ̀ ò gbà.
Yoruba/yo_ng_female/yof_07508_00371216868.wav|Ó ṣe pàtàkì láti mọ̀ pé gbogbo èdè kọ́ ni ó wà ní ti kíkọ sílẹ̀.
Yoruba/yo_ng_female/yof_09334_01299705305.wav|Mo rí àwọn alábójútó ilé ìwòsàn kan tí ó ń mú kí ohun tí a gbà sílẹ̀ dára.
Yoruba/yo_ng_female/yof_08421_01488517830.wav|Inú igbó ló wà tí àwọn agbófinró fi múu.
Yoruba/yo_ng_female/yof_08784_01850224019.wav|Ayé fẹ̀ ju òṣùpá lọ nítòótọ́.
Yoruba/yo_ng_female/yof_00610_00078296593.wav|Tí o bá rí ọkùnrin tí ó ń bá ẹ gbọ́ bùkátà díẹ̀, o jẹ́ má jẹ kó lọ mọ́ ẹ l’ọ́wọ́.
Yoruba/yo_ng_female/yof_05223_01505324070.wav|Ìbejì ọ̀ràn ni wọ́n fẹ́ yà.
Yoruba/yo_ng_female/yof_02121_00058395979.wav|Omí ti dànù.
Yoruba/yo_ng_female/yof_00295_00278884696.wav|Jùwọ́n ló gbà mí sílè nígbà tí wàhálà pọ̀ fún mi.
Yoruba/yo_ng_female/yof_02121_01828918915.wav|Ta ló kọ ìwé náà?
Yoruba/yo_ng_female/yof_05223_01807961868.wav|Ọmọ bọ̀dá Kofí ṣubú.
Yoruba/yo_ng_female/yof_03034_00296669137.wav|Ọmọ rere ni ẹ́, àbí bẹ́ẹ̀ kọ́?
Yoruba/yo_ng_female/yof_00610_00403442400.wav|Ọṣẹ ni mo lọ rà.
Yoruba/yo_ng_female/yof_08784_00260884752.wav|Ó yà mí lẹ́nu, ètè mí yà pẹ̀lú.
Yoruba/yo_ng_female/yof_05223_01079017715.wav|Nínú ere àgbéléwọ̀ náà la ti rí ibi tí ọkọ ti fọ’nu fún aya rẹ̀.
Yoruba/yo_ng_female/yof_05223_01923553900.wav|Rántí jẹ ohun tí ẹ gbé kalẹ̀.
Yoruba/yo_ng_female/yof_06136_00677990391.wav|Mo ò gba ǹkan tì lọ́wọ́ ẹ̀.
Yoruba/yo_ng_female/yof_00610_00681948748.wav|Ìfẹ́ náà múmi lọ́kàn, mi ò rí oorun sùn.
Yoruba/yo_ng_female/yof_02436_00019780451.wav|Wọ́n ti mú Èmánúẹ̀lì lọ sí ibi tí yóò ti kọ́ bí wọ́n ti ń ṣe bàtà.
Yoruba/yo_ng_female/yof_03349_01738541207.wav|Àwọn ọ̀rẹ́ méjì ń ya àwòrán láàárọ̀ ọjọ́ náà.
Yoruba/yo_ng_female/yof_02436_00420088301.wav|Kò bìkítà bóyá ó dára tàbí kò dára.
Yoruba/yo_ng_female/yof_00295_00871016206.wav|Jẹ́ ka fi bọ̀lì ṣe oúnjẹ ọ̀sán.
Yoruba/yo_ng_female/yof_02121_00443892123.wav|Ọbẹ̀ náà ta sáńsán.
Yoruba/yo_ng_female/yof_00610_01881016403.wav|Èdè Yorùbá ti di kíkọ sílẹ̀ kó tó di ìgbà yí pàápàá.
Yoruba/yo_ng_female/yof_06136_01778669469.wav|Ilé-iṣẹ́ tí bàbá Bọ̀dé ti ń ṣiṣẹ́ ló ṣe agbátẹrù ìdíje náà.
Yoruba/yo_ng_female/yof_03349_00376784731.wav|Òkédìjí ló sọ bẹ́ẹ̀ nínú ìkan lára àwọn ìwé ẹ̀.
Yoruba/yo_ng_female/yof_07505_01764281793.wav|Akànlé ni bàba Àìná ń ṣe bí iṣẹ́.
Yoruba/yo_ng_female/yof_08421_00964263372.wav|Kíni a mọ Ọbásanjọ́ fún?
Yoruba/yo_ng_female/yof_03034_01026748314.wav|Ṣòkòtò náà dára lára rẹ̀.
Yoruba/yo_ng_female/yof_01208_00906739535.wav|Ta ló mọ̀ ẹ́?
Yoruba/yo_ng_female/yof_09697_00256783290.wav|Mo ò lọ  sí ibìkankan pẹ̀lú ẹ.
Yoruba/yo_ng_female/yof_03397_00977047253.wav|Olúwa ọba o ṣé o, mo rí isó só bẹ́ẹ̀ ni mo rí ìtọ̀ tọ̀.
Yoruba/yo_ng_female/yof_01208_00346090376.wav|Mo ti gbé omi sí ẹ̀yìn ilẹ̀kùn.
Yoruba/yo_ng_female/yof_02436_01068390786.wav|Ó ti dùbúlẹ̀ sórí ibùsùn.
Yoruba/yo_ng_female/yof_09697_00527325678.wav|Adéyanjú ni alága ìgbìmọ̀ ètò ìdìbò.
Yoruba/yo_ng_female/yof_03349_00109019121.wav|Ṣe bí o ti mọ, ẹlẹ́wàa Ṣàpọ́n.
Yoruba/yo_ng_female/yof_07049_01378993031.wav|Eégún kìí gba iwájú ilé wa kọjá.
Yoruba/yo_ng_female/yof_00610_01632303259.wav|Iṣẹ́ ajé ló s’ọmọ nù bí òkò.
Yoruba/yo_ng_female/yof_08784_01742425591.wav|Ẹ báwa s’àmín ẹ̀, oríi wa ò ní burú.
Yoruba/yo_ng_female/yof_09697_01955426968.wav|Anímáṣahun ti gba ife ẹ̀yẹ tuntun.
Yoruba/yo_ng_female/yof_04310_01892910806.wav|Ẹnu-Ọwá ni bàbá kọ́’lé tuntun rẹ̀ sí.
Yoruba/yo_ng_female/yof_07049_00360321482.wav|Ó gbọ́ràn sí mi lẹ́nu.
Yoruba/yo_ng_female/yof_03397_00003671547.wav|Ibi tí mo ti ń ṣiṣẹ́ nìyí.
Yoruba/yo_ng_female/yof_07505_00974694815.wav|À ń lọ sí Ìfẹ́lódùn lọ ṣe ayẹyẹ.
Yoruba/yo_ng_female/yof_00610_02147076442.wav|Nínú èrò tí Elédùmarè fi jíǹkí ẹ̀yà Yorùbá ni ọ̀nà tí a fi ń ṣe òǹkà tó múná dóko.
Yoruba/yo_ng_female/yof_00610_00532096047.wav|Wọ́n ti ń pè’run ní mọ́ṣáláṣí.
Yoruba/yo_ng_female/yof_06136_00574517508.wav|Jẹ́ kí á lọ bẹ̀rẹ̀ ìgbé ayé tuntun níbi tí enìkan ò ti mọ̀ wá.
Yoruba/yo_ng_female/yof_09334_00512043849.wav|Mo gbádùn yàrá tí mo wà.
Yoruba/yo_ng_female/yof_03349_01416029040.wav|Ìṣe ẹni ní ń sọni dẹni gíga.
Yoruba/yo_ng_female/yof_03349_00807014507.wav|Ṣé dáadáa lo wà lásìkò yìí.
Yoruba/yo_ng_female/yof_08784_00344899205.wav|Ojú Ọlọ́bùn ni ilé ìjọsìn àwọn Tósìn wà.
Yoruba/yo_ng_female/yof_02484_01530360621.wav|Bọ̀dá Ràṣídì ni wọ́n fún Òkìkí ní owó oúnjẹ àárò yìí.
Yoruba/yo_ng_female/yof_06136_00656128867.wav|Ìjẹ̀bú ni bàbá ọmọ náà ti máa ń wá.
Yoruba/yo_ng_female/yof_03349_00891839080.wav|Ní ìrìn-àjò tí mo lọ, mo rí odò kan tí à ń pè ní odò aláró.
Yoruba/yo_ng_female/yof_08784_00863177358.wav|Ta ló fi j̣ẹ oyè Ajírọ́ba?
Yoruba/yo_ng_female/yof_03349_01964933670.wav|Àmínátù ní òun fẹ́ jẹ́ kí n fẹ́ òun gẹ́gẹ́ bíi ìyàwó.
Yoruba/yo_ng_female/yof_02436_01200814924.wav|Ẹniyàn mẹ́rin ló ti ra ọkọ̀ tuntun láti ọdún tó kọjá.
Yoruba/yo_ng_female/yof_03349_01383192585.wav|Báwo ni mo ṣe fẹ́ parí iṣẹ́ yìí na?
Yoruba/yo_ng_female/yof_03349_00960224235.wav|Olóńgbò náà ń lé eku kiri nínú ilé.
Yoruba/yo_ng_female/yof_02121_01620419686.wav|Dọ́kítà ní kí wọ́n máa mu omi láàárọ̀ kùtùkùtù.
Yoruba/yo_ng_female/yof_07505_01916019763.wav|Ẹ má jẹ́ kí àwọn alágbára fi ọwọ́ ńlá gbá wá lójú.
Yoruba/yo_ng_female/yof_08421_01669660582.wav|Ilé-ifẹ̀ ni ọdún Ifá ti máa ń bẹ̀rẹ̀ káàkiri gbogbo àgbáńlá ayé.
Yoruba/yo_ng_female/yof_00295_01420486087.wav|Àwọn ajá igbó wà nínú igbó kìjikìji náà.
Yoruba/yo_ng_female/yof_03349_00030437901.wav|Orí ń fọ́ mi láti oṣù kejì.
Yoruba/yo_ng_female/yof_09334_01949099296.wav|Ẹ̀gbọ́n mi ti ṣe ìgbéyàwó ní ọ̀sẹ̀ tó lọ.
Yoruba/yo_ng_female/yof_01208_01122851509.wav|Aré bóòlù èní dùn.
Yoruba/yo_ng_female/yof_08421_01651152388.wav|Akẹ́kọ̀ọ́ ni wọ́n ń bá sọ̀rọ̀.
Yoruba/yo_ng_female/yof_07508_01015589913.wav|Mi ò mọ ẹyẹ tó ṣu Adébóyè.
Yoruba/yo_ng_female/yof_02121_00540921862.wav|Fásitì Èkó ni ilé ẹ̀kọ́ gíga tí Àrẹ̀mú gbà pé ó dára jù ní orílè èdè yìí.
Yoruba/yo_ng_female/yof_04310_00338359348.wav|Ó bá mi mú ẹran wá.
Yoruba/yo_ng_female/yof_05223_01819100625.wav|Èjì bí èjì l’àgbà ń tayò.
Yoruba/yo_ng_female/yof_07505_00118794674.wav|Ikun’mú ọ̀tún ti fẹ́ bọ́ si ti òsì nígbà tí ó bí àkọ́bí rẹ̀.
Yoruba/yo_ng_female/yof_00295_00939989128.wav|Àdúrà fún àwọn ológun Orílẹ̀-Èdè wa àti ìdílé wọn.
